workflow_blob_url,line_number,weakness_type,evidence,explanation
https://github.com/minder-load-tests/demo-go-935/blob/e39cf3c4d45c150daabdc3cca95eead03b0f6809/.github/workflows/build-binary-signed-ghat.yml,17,Unpinned Dependency Weakness (UDW),uses: actions/checkout@v4,"Action referenced by mutable version 'v4' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/minder-load-tests/demo-go-935/blob/e39cf3c4d45c150daabdc3cca95eead03b0f6809/.github/workflows/build-binary-signed-ghat.yml,20,Unpinned Dependency Weakness (UDW),uses: actions/setup-go@v5,"Action referenced by mutable version 'v5' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/minder-load-tests/demo-go-935/blob/e39cf3c4d45c150daabdc3cca95eead03b0f6809/.github/workflows/build-binary-signed-ghat.yml,29,Unpinned Dependency Weakness (UDW),uses: actions/attest-build-provenance@v1.4.1,"Action referenced by mutable version 'v1.4.1' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/minder-load-tests/demo-go-935/blob/e39cf3c4d45c150daabdc3cca95eead03b0f6809/.github/workflows/build-binary-signed-ghat.yml,34,Unpinned Dependency Weakness (UDW),uses: actions/upload-artifact@v3,"Action referenced by mutable version 'v3' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/minder-load-tests/demo-go-935/blob/e39cf3c4d45c150daabdc3cca95eead03b0f6809/.github/workflows/build-binary-signed-ghat.yml,8,Excessive Permission Weakness (EPW),permissions: / id-token: write / packages: write / contents: write / attestations: write,Permissions grant write scopes broader than needed (or write-all); a compromised step could abuse the GITHUB_TOKEN.
https://github.com/minder-load-tests/demo-go-935/blob/e39cf3c4d45c150daabdc3cca95eead03b0f6809/.github/workflows/build-binary-signed-ghat.yml,34,GitHub Runner Compatibility Weakness (GRCW),uses: actions/upload-artifact@v3,"actions/upload-artifact@v3 uses the deprecated Node.js 16 runtime (EOL September 2023), incompatible with current GitHub-hosted runners."
https://github.com/minder-load-tests/demo-go-935/blob/e39cf3c4d45c150daabdc3cca95eead03b0f6809/.github/workflows/build-binary-signed-ghat.yml,1,Hardening Gap Weakness (HGW),CI/CD pipeline without security scanning steps,"Build/test pipeline lacks integrated security scanning (SAST, dependency audit, or secret scan)."
https://github.com/oclif/plugin-command-snapshot/blob/444a1c99bb0a2eabce21bbb53a6d6887f35f9258/.github/workflows/test.yml,9,Unpinned Dependency Weakness (UDW),uses: salesforcecli/github-workflows/.github/workflows/lockFileCheck.yml@main,"Action referenced by mutable version 'main' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/oclif/plugin-command-snapshot/blob/444a1c99bb0a2eabce21bbb53a6d6887f35f9258/.github/workflows/test.yml,12,Unpinned Dependency Weakness (UDW),uses: salesforcecli/github-workflows/.github/workflows/unitTestsLinux.yml@main,"Action referenced by mutable version 'main' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/oclif/plugin-command-snapshot/blob/444a1c99bb0a2eabce21bbb53a6d6887f35f9258/.github/workflows/test.yml,15,Unpinned Dependency Weakness (UDW),uses: salesforcecli/github-workflows/.github/workflows/unitTestsWindows.yml@main,"Action referenced by mutable version 'main' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/oclif/plugin-command-snapshot/blob/444a1c99bb0a2eabce21bbb53a6d6887f35f9258/.github/workflows/test.yml,2,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/turbot/steampipe-plugin-linode/blob/79d69f50b378309c9a486cdc31c1d21b7a0fdc64/.github/workflows/add-issue-to-project.yml,9,Unpinned Dependency Weakness (UDW),uses: turbot/steampipe-workflows/.github/workflows/assign-issue-to-project.yml@main,"Action referenced by mutable version 'main' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/turbot/steampipe-plugin-linode/blob/79d69f50b378309c9a486cdc31c1d21b7a0fdc64/.github/workflows/add-issue-to-project.yml,3,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/turbot/steampipe-plugin-linode/blob/79d69f50b378309c9a486cdc31c1d21b7a0fdc64/.github/workflows/add-issue-to-project.yml,13,Secrets Exposure Weakness (SEW),secrets: inherit,"secrets: inherit forwards all repository secrets to the external reusable workflow (turbot/steampipe-workflows/.github/workflows/assign-issue-to-project.yml@main), exposing every secret."
https://github.com/rapidsai/legate-boost/blob/7b94a53c608cb0cb58847af514eadd12536e214d/.github/workflows/build.yaml,7,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/Automattic/jetpack-protect-status/blob/6436bc5a915e7824caa926b1156c2fadc0b9a146/.github/workflows/autotagger.yml,24,Unpinned Dependency Weakness (UDW),uses: actions/checkout@v4,"Action referenced by mutable version 'v4' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/Automattic/jetpack-protect-status/blob/6436bc5a915e7824caa926b1156c2fadc0b9a146/.github/workflows/autotagger.yml,3,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/dpc-sdp/tide_demo_content/blob/eb12b4818f8180225056a572d829eb86b0cb7ac8/.github/workflows/build.yml,9,Unpinned Dependency Weakness (UDW),uses: dpc-sdp/github-actions/.github/workflows/set_status.yml@main,"Action referenced by mutable version 'main' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/dpc-sdp/tide_demo_content/blob/eb12b4818f8180225056a572d829eb86b0cb7ac8/.github/workflows/build.yml,19,Unpinned Dependency Weakness (UDW),uses: dpc-sdp/github-actions/.github/workflows/tide_build.yml@main,"Action referenced by mutable version 'main' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/dpc-sdp/tide_demo_content/blob/eb12b4818f8180225056a572d829eb86b0cb7ac8/.github/workflows/build.yml,26,Unpinned Dependency Weakness (UDW),uses: dpc-sdp/github-actions/.github/workflows/export_config.yml@main,"Action referenced by mutable version 'main' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/dpc-sdp/tide_demo_content/blob/eb12b4818f8180225056a572d829eb86b0cb7ac8/.github/workflows/build.yml,31,Unpinned Dependency Weakness (UDW),uses: dpc-sdp/github-actions/.github/workflows/set_status.yml@main,"Action referenced by mutable version 'main' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/dpc-sdp/tide_demo_content/blob/eb12b4818f8180225056a572d829eb86b0cb7ac8/.github/workflows/build.yml,3,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/dpc-sdp/tide_demo_content/blob/eb12b4818f8180225056a572d829eb86b0cb7ac8/.github/workflows/build.yml,10,Secrets Exposure Weakness (SEW),secrets: inherit,"secrets: inherit forwards all repository secrets to the external reusable workflow (dpc-sdp/github-actions/.github/workflows/set_status.yml@main), exposing every secret."
https://github.com/dpc-sdp/tide_demo_content/blob/eb12b4818f8180225056a572d829eb86b0cb7ac8/.github/workflows/build.yml,18,Secrets Exposure Weakness (SEW),secrets: inherit,"secrets: inherit forwards all repository secrets to the external reusable workflow (dpc-sdp/github-actions/.github/workflows/set_status.yml@main), exposing every secret."
https://github.com/dpc-sdp/tide_demo_content/blob/eb12b4818f8180225056a572d829eb86b0cb7ac8/.github/workflows/build.yml,25,Secrets Exposure Weakness (SEW),secrets: inherit,"secrets: inherit forwards all repository secrets to the external reusable workflow (dpc-sdp/github-actions/.github/workflows/tide_build.yml@main), exposing every secret."
https://github.com/dpc-sdp/tide_demo_content/blob/eb12b4818f8180225056a572d829eb86b0cb7ac8/.github/workflows/build.yml,32,Secrets Exposure Weakness (SEW),secrets: inherit,"secrets: inherit forwards all repository secrets to the external reusable workflow (dpc-sdp/github-actions/.github/workflows/set_status.yml@main), exposing every secret."
https://github.com/Azure/azureml-oss-models/blob/af0eb59dd965b23f3e639d858237a2907d0e5c68/.github/workflows/MLFlow-nghuyong-ernie-3.0-base-zh.yml,19,Unpinned Dependency Weakness (UDW),uses: actions/checkout@v3,"Action referenced by mutable version 'v3' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/Azure/azureml-oss-models/blob/af0eb59dd965b23f3e639d858237a2907d0e5c68/.github/workflows/MLFlow-nghuyong-ernie-3.0-base-zh.yml,21,Unpinned Dependency Weakness (UDW),uses: azure/login@v1,"Action referenced by mutable version 'v1' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/Azure/azureml-oss-models/blob/af0eb59dd965b23f3e639d858237a2907d0e5c68/.github/workflows/MLFlow-nghuyong-ernie-3.0-base-zh.yml,3,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/Azure/azureml-oss-models/blob/af0eb59dd965b23f3e639d858237a2907d0e5c68/.github/workflows/MLFlow-nghuyong-ernie-3.0-base-zh.yml,19,GitHub Runner Compatibility Weakness (GRCW),uses: actions/checkout@v3,"actions/checkout@v3 uses the deprecated Node.js 16 runtime (EOL September 2023), incompatible with current GitHub-hosted runners."
https://github.com/Azure/azureml-oss-models/blob/af0eb59dd965b23f3e639d858237a2907d0e5c68/.github/workflows/MLFlow-nghuyong-ernie-3.0-base-zh.yml,21,GitHub Runner Compatibility Weakness (GRCW),uses: azure/login@v1,"azure/login@v1 uses a deprecated Node.js 12/16 runtime, incompatible with current GitHub-hosted runners."
https://github.com/Azure/azureml-oss-models/blob/af0eb59dd965b23f3e639d858237a2907d0e5c68/.github/workflows/MLFlow-nghuyong-ernie-3.0-base-zh.yml,25,Hardening Gap Weakness (HGW),CI/CD pipeline without security scanning steps,"Build/test pipeline lacks integrated security scanning (SAST, dependency audit, or secret scan)."
https://github.com/AdobeDocs/experience-manager-document-security.fr-FR/blob/9778661977999bc71040bd932eee950a031ade78/.github/workflows/assign-issue.yml,12,Unpinned Dependency Weakness (UDW),uses: pozil/auto-assign-issue@v1.3.0,"Action referenced by mutable version 'v1.3.0' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/AdobeDocs/experience-manager-document-security.fr-FR/blob/9778661977999bc71040bd932eee950a031ade78/.github/workflows/assign-issue.yml,3,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/AdobeDocs/experience-manager-document-security.fr-FR/blob/9778661977999bc71040bd932eee950a031ade78/.github/workflows/assign-issue.yml,12,GitHub Runner Compatibility Weakness (GRCW),uses: pozil/auto-assign-issue@v1.3.0,"pozil/auto-assign-issue@v1.3.0 uses a deprecated Node.js 12/16 runtime, incompatible with current GitHub-hosted runners."
https://github.com/envoyproxy/envoy/blob/9cb48c2d9095562c64ada207660ca7a38ca62992/.github/workflows/mobile-format.yml,7,Privileged Trigger Weakness (PTW),on: workflow_run,"Privileged trigger 'workflow_run' combined with secrets access, allowing untrusted actors to influence a write-capable workflow context."
https://github.com/hashicorp/hcp-terraform-operator/blob/67ac6c7ebda7b31512a76ec2e9513782323db17f/.github/workflows/dependabot-pr.yaml,3,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/hashicorp/hcp-terraform-operator/blob/67ac6c7ebda7b31512a76ec2e9513782323db17f/.github/workflows/dependabot-pr.yaml,5,Privileged Trigger Weakness (PTW),on: pull_request_target,"Privileged trigger 'pull_request_target' combined with privileged trigger with broad/default token permissions, allowing untrusted actors to influence a write-capable workflow context."
https://github.com/jaraco/jaraco.zstd/blob/8e659ab3de838ad98cbe08d83f9952687b3315cd/.github/workflows/main.yml,58,Unpinned Dependency Weakness (UDW),uses: actions/checkout@v4,"Action referenced by mutable version 'v4' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/jaraco/jaraco.zstd/blob/8e659ab3de838ad98cbe08d83f9952687b3315cd/.github/workflows/main.yml,67,Unpinned Dependency Weakness (UDW),uses: actions/setup-python@v4,"Action referenced by mutable version 'v4' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/jaraco/jaraco.zstd/blob/8e659ab3de838ad98cbe08d83f9952687b3315cd/.github/workflows/main.yml,85,Unpinned Dependency Weakness (UDW),uses: actions/checkout@v4,"Action referenced by mutable version 'v4' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/jaraco/jaraco.zstd/blob/8e659ab3de838ad98cbe08d83f9952687b3315cd/.github/workflows/main.yml,89,Unpinned Dependency Weakness (UDW),uses: actions/setup-python@v4,"Action referenced by mutable version 'v4' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/jaraco/jaraco.zstd/blob/8e659ab3de838ad98cbe08d83f9952687b3315cd/.github/workflows/main.yml,108,Unpinned Dependency Weakness (UDW),uses: re-actors/alls-green@release/v1,"Action referenced by mutable version 'release/v1' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/jaraco/jaraco.zstd/blob/8e659ab3de838ad98cbe08d83f9952687b3315cd/.github/workflows/main.yml,121,Unpinned Dependency Weakness (UDW),uses: actions/checkout@v4,"Action referenced by mutable version 'v4' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/jaraco/jaraco.zstd/blob/8e659ab3de838ad98cbe08d83f9952687b3315cd/.github/workflows/main.yml,123,Unpinned Dependency Weakness (UDW),uses: actions/setup-python@v4,"Action referenced by mutable version 'v4' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/jaraco/jaraco.zstd/blob/8e659ab3de838ad98cbe08d83f9952687b3315cd/.github/workflows/main.yml,108,Known Vulnerable Component Weakness (KVCW),uses: re-actors/alls-green@release/v1,Workflow uses vulnerable action re-actors/alls-green@release/v1 (kvcw_reason=direct; scanner findings at versions: release/v1; categories: input_injection).
https://github.com/jaraco/jaraco.zstd/blob/8e659ab3de838ad98cbe08d83f9952687b3315cd/.github/workflows/main.yml,71,Hardening Gap Weakness (HGW),CI/CD pipeline without security scanning steps,"Build/test pipeline lacks integrated security scanning (SAST, dependency audit, or secret scan)."
https://github.com/simp/pupmod-simp-simp_ipa/blob/24188241e5e66691679b740814702db2c9d03e0b/.github/workflows/validate_tokens.yml,24,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/simp/pupmod-simp-simp_ipa/blob/24188241e5e66691679b740814702db2c9d03e0b/.github/workflows/validate_tokens.yml,22,Hardening Gap Weakness (HGW),CI/CD pipeline without security scanning steps,"Build/test pipeline lacks integrated security scanning (SAST, dependency audit, or secret scan)."
https://github.com/canonical/velero-rocks/blob/570cc83888b711d4abf27d385659137e1ef62594/.github/workflows/pull_request.yaml,11,Unpinned Dependency Weakness (UDW),uses: canonical/k8s-workflows/.github/workflows/build_rocks.yaml@main,"Action referenced by mutable version 'main' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/canonical/velero-rocks/blob/570cc83888b711d4abf27d385659137e1ef62594/.github/workflows/pull_request.yaml,22,Unpinned Dependency Weakness (UDW),uses: canonical/k8s-workflows/.github/workflows/run_tests.yaml@main,"Action referenced by mutable version 'main' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/canonical/velero-rocks/blob/570cc83888b711d4abf27d385659137e1ef62594/.github/workflows/pull_request.yaml,28,Unpinned Dependency Weakness (UDW),uses: canonical/k8s-workflows/.github/workflows/scan_images.yaml@main,"Action referenced by mutable version 'main' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/canonical/velero-rocks/blob/570cc83888b711d4abf27d385659137e1ef62594/.github/workflows/pull_request.yaml,37,Unpinned Dependency Weakness (UDW),uses: canonical/k8s-workflows/.github/workflows/assemble_multiarch_image.yaml@main,"Action referenced by mutable version 'main' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/canonical/velero-rocks/blob/570cc83888b711d4abf27d385659137e1ef62594/.github/workflows/pull_request.yaml,2,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/canonical/velero-rocks/blob/570cc83888b711d4abf27d385659137e1ef62594/.github/workflows/pull_request.yaml,24,Secrets Exposure Weakness (SEW),secrets: inherit,"secrets: inherit forwards all repository secrets to the external reusable workflow (canonical/k8s-workflows/.github/workflows/run_tests.yaml@main), exposing every secret."
https://github.com/canonical/velero-rocks/blob/570cc83888b711d4abf27d385659137e1ef62594/.github/workflows/pull_request.yaml,30,Secrets Exposure Weakness (SEW),secrets: inherit,"secrets: inherit forwards all repository secrets to the external reusable workflow (canonical/k8s-workflows/.github/workflows/scan_images.yaml@main), exposing every secret."
https://github.com/fivetran/dbt_pardot_source/blob/57bc8fdaa4322744f9097238c332c99868f06b6b/.github/workflows/auto-release.yml,12,Unpinned Dependency Weakness (UDW),uses: fivetran/dbt_package_automations/.github/workflows/auto-release.yml@main,"Action referenced by mutable version 'main' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/fivetran/dbt_pardot_source/blob/57bc8fdaa4322744f9097238c332c99868f06b6b/.github/workflows/auto-release.yml,2,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/fivetran/dbt_pardot_source/blob/57bc8fdaa4322744f9097238c332c99868f06b6b/.github/workflows/auto-release.yml,13,Secrets Exposure Weakness (SEW),secrets: inherit,"secrets: inherit forwards all repository secrets to the external reusable workflow (fivetran/dbt_package_automations/.github/workflows/auto-release.yml@main), exposing every secret."
https://github.com/spring-projects/spring-aot-smoke-tests/blob/142c370cda10eade8c379d13f0796bc33c7608be/.github/workflows/3.0.x-boot-custom-banner.yml,2,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/ory/homebrew-oathkeeper/blob/5c020c9a7a1a5f4d25ac02efbb69cd533c30aa36/.github/workflows/licenses.yml,20,Unpinned Dependency Weakness (UDW),uses: ory/ci/licenses/setup@master,"Action referenced by mutable version 'master' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/ory/homebrew-oathkeeper/blob/5c020c9a7a1a5f4d25ac02efbb69cd533c30aa36/.github/workflows/licenses.yml,24,Unpinned Dependency Weakness (UDW),uses: ory/ci/licenses/check@master,"Action referenced by mutable version 'master' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/ory/homebrew-oathkeeper/blob/5c020c9a7a1a5f4d25ac02efbb69cd533c30aa36/.github/workflows/licenses.yml,26,Unpinned Dependency Weakness (UDW),uses: ory/ci/licenses/write@master,"Action referenced by mutable version 'master' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/ory/homebrew-oathkeeper/blob/5c020c9a7a1a5f4d25ac02efbb69cd533c30aa36/.github/workflows/licenses.yml,6,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/ory/homebrew-oathkeeper/blob/5c020c9a7a1a5f4d25ac02efbb69cd533c30aa36/.github/workflows/licenses.yml,26,Known Vulnerable Component Weakness (KVCW),uses: ory/ci/licenses/write@master,Workflow uses vulnerable action ory/ci/licenses/write@master (kvcw_reason=direct; scanner findings at versions: master; categories: input_injection).
https://github.com/huggingface/transformers/blob/2ab7bdc40333b230b642f09e8334fb8e1a92d2a4/.github/workflows/self-scheduled-amd-mi210-caller.yml,15,Unpinned Dependency Weakness (UDW),uses: huggingface/hf-workflows/.github/workflows/transformers_amd_ci_scheduled.yaml@main,"Action referenced by mutable version 'main' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/huggingface/transformers/blob/2ab7bdc40333b230b642f09e8334fb8e1a92d2a4/.github/workflows/self-scheduled-amd-mi210-caller.yml,26,Unpinned Dependency Weakness (UDW),uses: huggingface/hf-workflows/.github/workflows/transformers_amd_ci_scheduled.yaml@main,"Action referenced by mutable version 'main' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/huggingface/transformers/blob/2ab7bdc40333b230b642f09e8334fb8e1a92d2a4/.github/workflows/self-scheduled-amd-mi210-caller.yml,37,Unpinned Dependency Weakness (UDW),uses: huggingface/hf-workflows/.github/workflows/transformers_amd_ci_scheduled.yaml@main,"Action referenced by mutable version 'main' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/huggingface/transformers/blob/2ab7bdc40333b230b642f09e8334fb8e1a92d2a4/.github/workflows/self-scheduled-amd-mi210-caller.yml,48,Unpinned Dependency Weakness (UDW),uses: huggingface/hf-workflows/.github/workflows/transformers_amd_ci_scheduled.yaml@main,"Action referenced by mutable version 'main' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/huggingface/transformers/blob/2ab7bdc40333b230b642f09e8334fb8e1a92d2a4/.github/workflows/self-scheduled-amd-mi210-caller.yml,3,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/huggingface/transformers/blob/2ab7bdc40333b230b642f09e8334fb8e1a92d2a4/.github/workflows/self-scheduled-amd-mi210-caller.yml,4,Privileged Trigger Weakness (PTW),on: workflow_run,"Privileged trigger 'workflow_run' combined with privileged trigger with broad/default token permissions, secrets access, allowing untrusted actors to influence a write-capable workflow context."
https://github.com/huggingface/transformers/blob/2ab7bdc40333b230b642f09e8334fb8e1a92d2a4/.github/workflows/self-scheduled-amd-mi210-caller.yml,22,Secrets Exposure Weakness (SEW),secrets: inherit,"secrets: inherit forwards all repository secrets to the external reusable workflow (huggingface/hf-workflows/.github/workflows/transformers_amd_ci_scheduled.yaml@main), exposing every secret."
https://github.com/huggingface/transformers/blob/2ab7bdc40333b230b642f09e8334fb8e1a92d2a4/.github/workflows/self-scheduled-amd-mi210-caller.yml,33,Secrets Exposure Weakness (SEW),secrets: inherit,"secrets: inherit forwards all repository secrets to the external reusable workflow (huggingface/hf-workflows/.github/workflows/transformers_amd_ci_scheduled.yaml@main), exposing every secret."
https://github.com/huggingface/transformers/blob/2ab7bdc40333b230b642f09e8334fb8e1a92d2a4/.github/workflows/self-scheduled-amd-mi210-caller.yml,44,Secrets Exposure Weakness (SEW),secrets: inherit,"secrets: inherit forwards all repository secrets to the external reusable workflow (huggingface/hf-workflows/.github/workflows/transformers_amd_ci_scheduled.yaml@main), exposing every secret."
https://github.com/huggingface/transformers/blob/2ab7bdc40333b230b642f09e8334fb8e1a92d2a4/.github/workflows/self-scheduled-amd-mi210-caller.yml,55,Secrets Exposure Weakness (SEW),secrets: inherit,"secrets: inherit forwards all repository secrets to the external reusable workflow (huggingface/hf-workflows/.github/workflows/transformers_amd_ci_scheduled.yaml@main), exposing every secret."
https://github.com/amd/ZenDNN-pytorch/blob/26e8cc0465a90785ac006b6057d5a32fe85c8b47/.github/workflows/pull.yml,3,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
https://github.com/zopefoundation/zope.app.http/blob/71fe1b4212a54b7985af67e2346bbd041df0cab6/.github/workflows/pre-commit.yml,24,Unpinned Dependency Weakness (UDW),uses: actions/checkout@v4,"Action referenced by mutable version 'v4' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/zopefoundation/zope.app.http/blob/71fe1b4212a54b7985af67e2346bbd041df0cab6/.github/workflows/pre-commit.yml,25,Unpinned Dependency Weakness (UDW),uses: actions/setup-python@v5,"Action referenced by mutable version 'v5' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/zopefoundation/zope.app.http/blob/71fe1b4212a54b7985af67e2346bbd041df0cab6/.github/workflows/pre-commit.yml,28,Known Vulnerable Component Weakness (KVCW),uses: pre-commit/action@2c7b3805fd2a0fd8c1884dcaebf91fc102a13ecd,"Workflow uses vulnerable action pre-commit/action@2c7b3805fd2a0fd8c1884dcaebf91fc102a13ecd (kvcw_reason=direct; scanner findings at versions: 2c7b3805fd2a0fd8c1884dcaebf91fc102a13ecd, v3.0.1; categories: input_injection)."
https://github.com/zopefoundation/zope.app.http/blob/71fe1b4212a54b7985af67e2346bbd041df0cab6/.github/workflows/pre-commit.yml,1,Hardening Gap Weakness (HGW),CI/CD pipeline without security scanning steps,"Build/test pipeline lacks integrated security scanning (SAST, dependency audit, or secret scan)."
https://github.com/Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet/blob/91fa23135943f7eaa908e002d42ca62050d4612b/.github/workflows/pr-check.yml,24,Unpinned Dependency Weakness (UDW),uses: Azure/avm-terraform-governance/.github/workflows/managed-pr-check.yml@main,"Action referenced by mutable version 'main' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet/blob/91fa23135943f7eaa908e002d42ca62050d4612b/.github/workflows/pr-check.yml,26,Secrets Exposure Weakness (SEW),secrets: inherit,"secrets: inherit forwards all repository secrets to the external reusable workflow (Azure/avm-terraform-governance/.github/workflows/managed-pr-check.yml@main), exposing every secret."
https://github.com/Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet/blob/91fa23135943f7eaa908e002d42ca62050d4612b/.github/workflows/pr-check.yml,16,Injection Weakness (IW),"$isFork = ""${{ github.event.pull_request.head.repo.fork }}""","Untrusted input expanded inside a run/env context via ${{ }}, enabling command injection."
https://github.com/Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet/blob/91fa23135943f7eaa908e002d42ca62050d4612b/.github/workflows/pr-check.yml,2,Hardening Gap Weakness (HGW),CI/CD pipeline without security scanning steps,"Build/test pipeline lacks integrated security scanning (SAST, dependency audit, or secret scan)."
https://github.com/microsoft/symphony/blob/6792b5edd3f43197181cd2e1291b43a0c543f25b/.github/workflows/workflow.pr.bicep.yml,28,Excessive Permission Weakness (EPW),permissions: / id-token: write / contents: read / pull-requests: write / checks: write,Permissions grant write scopes broader than needed (or write-all); a compromised step could abuse the GITHUB_TOKEN.
https://github.com/microsoft/symphony/blob/6792b5edd3f43197181cd2e1291b43a0c543f25b/.github/workflows/workflow.pr.bicep.yml,5,Privileged Trigger Weakness (PTW),on: pull_request_target,"Privileged trigger 'pull_request_target' combined with privileged trigger with broad/default token permissions, secrets access, checkout/processing of PR head, allowing untrusted actors to influence a write-capable workflow context."
https://github.com/adafruit/Adafruit_CircuitPython_BLE_Heart_Rate/blob/5fbc3992d9063faa434faaf3edf24510479f42d6/.github/workflows/failure-help-text.yml,19,Unpinned Dependency Weakness (UDW),uses: adafruit/circuitpython-action-library-ci-failed@v1,"Action referenced by mutable version 'v1' instead of a pinned commit SHA, exposing the workflow to tag substitution attacks."
https://github.com/adafruit/Adafruit_CircuitPython_BLE_Heart_Rate/blob/5fbc3992d9063faa434faaf3edf24510479f42d6/.github/workflows/failure-help-text.yml,7,Excessive Permission Weakness (EPW),missing permissions: block,No permissions: block at workflow or all job levels; GITHUB_TOKEN defaults to broad permissions that a compromised step could abuse.
